PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Unnamed: 15
2153,1971-02-21 04:38:26,0.6491119265556335,-0.3207698166370392,-0.4525708258152008,-0.5205715298652649,9.057080268859863,0.6987770795822144,3.66314959526062,-1.2207142114639282,-0.2328834980726242,1.2907841205596924,-0.375,-0.803466796875,-0.222900390625, 
2154,1971-02-21 09:16:13,0.649149477481842,-0.3210682272911072,-0.4522621035575866,-0.5206092000007629,9.024321556091309,0.6412239074707031,3.6878585815429688,-0.3917462527751922,-0.3100545108318329,0.7690020799636841,-0.37646484375,-0.802001953125,-0.217041015625, 
2155,1971-02-21 13:54:00,0.6492840051651001,-0.3210733532905578,-0.4521894752979278,-0.5205010175704956,9.03174877166748,0.5572381615638733,3.745435953140259,2.3943328857421875,-0.3359746038913727,0.3201395571231842,-0.375244140625,-0.806396484375,-0.220703125, 
2156,1971-02-21 18:31:47,0.6495431661605835,-0.3210049569606781,-0.4521480202674866,-0.520255982875824,9.074949264526367,0.525825560092926,3.825773239135742,3.561656951904297,-0.1244905218482017,1.0916965007781982,-0.374267578125,-0.80419921875,-0.220947265625, 
2157,1971-02-21 23:09:34,0.649933397769928,-0.3209114074707031,-0.4520511031150818,-0.5199105739593506,9.099843978881836,0.4232747256755829,3.861906528472901,4.082068920135498,0.3992955982685089,2.0536584854125977,-0.378173828125,-0.8037109375,-0.220947265625, 
2158,1971-02-22 03:47:21,0.6504241228103638,-0.3208234310150146,-0.4518833756446838,-0.5194969177246094,9.049235343933104,0.4410644471645355,3.7462446689605713,4.234452724456787,0.8568410873413086,2.890963554382324,-0.37744140625,-0.804931640625,-0.218017578125, 
2159,1971-02-22 08:25:08,0.650908350944519,-0.3207083642482757,-0.4518998265266418,-0.518946647644043,8.954020500183105,0.5799421668052673,3.8124630451202393,5.4164652824401855,-0.1925562620162964,2.9840521812438965,-0.37939453125,-0.802978515625,-0.21630859375, 
2160,1971-02-22 13:02:55,0.6513073444366455,-0.3207370638847351,-0.451822966337204,-0.5184951424598694,8.909387588500977,0.618101179599762,3.693387269973755,3.94318437576294,-0.3332084417343139,2.8914623260498047,-0.37939453125,-0.8046875,-0.218017578125, 
2161,1971-02-22 17:40:42,0.6515503525733948,-0.3208872675895691,-0.4519647061824798,-0.517973005771637,8.872298240661621,0.5631130337715149,3.736074447631836,4.058723449707031,-2.3866684436798096,2.5477278232574463,-0.381103515625,-0.800048828125,-0.2177734375, 
2162,1971-02-22 22:18:29,0.6518115997314453,-0.321100115776062,-0.4521076083183288,-0.5173873901367188,8.985145568847656,0.5493351817131042,3.7094106674194336,4.01995849609375,-2.6981189250946045,3.089449167251587,-0.378662109375,-0.798583984375,-0.2138671875, 
2163,1971-02-23 02:56:16,0.6520900130271912,-0.3213313221931457,-0.4522442519664764,-0.5167734026908875,9.01707363128662,0.4919274151325226,3.7725868225097656,4.037221431732178,-2.7442216873168945,3.346165180206299,-0.38037109375,-0.799560546875,-0.216552734375, 
2164,1971-02-23 07:34:03,0.6523638963699341,-0.3216153681278229,-0.4523580074310303,-0.5161510109901428,9.053451538085938,0.4517734050750732,3.817784786224365,3.7425475120544434,-2.862117052078247,3.587116241455078,-0.37939453125,-0.79638671875,-0.213134765625, 
2165,1971-02-23 12:11:50,0.6526142954826355,-0.3219524919986725,-0.4524447023868561,-0.5155478119850159,9.090571403503418,0.457955002784729,3.832785606384277,3.291468858718872,-2.9597270488739014,3.640186071395874,-0.381591796875,-0.799072265625,-0.214111328125, 
2166,1971-02-23 16:49:37,0.6528236269950867,-0.3223413228988647,-0.4524814486503601,-0.515007495880127,9.014209747314451,0.5124843120574951,3.834965944290161,2.60223126411438,-2.9074130058288574,3.4851651191711426,-0.3828125,-0.798095703125,-0.210693359375, 
2167,1971-02-23 21:27:24,0.6529437303543091,-0.322782039642334,-0.452557235956192,-0.5145122408866882,8.95483684539795,0.5155289769172668,3.814701557159424,2.1508328914642334,-3.444793224334717,3.035367965698242,-0.382568359375,-0.794677734375,-0.210693359375, 
2168,1971-02-24 02:05:11,0.6530086398124695,-0.3232080042362213,-0.4526315033435821,-0.5140969753265381,9.028782844543455,0.499471366405487,3.8214430809021,1.8485904932022093,-3.3795318603515625,2.442164659500122,-0.384765625,-0.79296875,-0.208984375, 
2169,1971-02-24 06:42:58,0.6530776023864746,-0.3236040472984314,-0.4526159167289734,-0.5137739181518555,9.061029434204102,0.4751046895980835,3.850477695465088,1.3840078115463257,-2.6533544063568115,2.147740125656128,-0.383544921875,-0.793212890625,-0.211181640625, 
2170,1971-02-24 11:20:45,0.6531209349632263,-0.3240273594856262,-0.4524916708469391,-0.5135611891746521,9.136672019958496,0.4367173612117767,3.8213820457458496,0.4871087670326233,-2.096297025680542,1.8914403915405276,-0.3876953125,-0.793701171875,-0.20849609375, 
2171,1971-02-24 15:58:32,0.6532530188560486,-0.3243675529956817,-0.4522337913513183,-0.5134056806564331,9.16876220703125,0.3870910108089447,3.785804033279419,0.4001408219337463,-0.7985143661499023,1.9845552444458008,-0.385498046875,-0.79248046875,-0.2099609375, 
2172,1971-02-24 20:36:19,0.653443455696106,-0.3246219754219055,-0.4520069360733032,-0.5132022500038147,9.110279083251951,0.3005178272724151,3.740907907485962,1.1743230819702148,-0.5608925223350525,2.070101737976074,-0.386474609375,-0.790283203125,-0.20947265625, 
2173,1971-02-25 01:14:06,0.6536750793457031,-0.3248099684715271,-0.4518780708312988,-0.5129017233848572,9.087196350097656,0.3134411573410034,3.705724000930786,2.20903754234314,-0.8559635877609253,2.2246484756469727,-0.3876953125,-0.790771484375,-0.20751953125, 
2174,1971-02-25 05:51:53,0.6539443731307983,-0.324951559305191,-0.4518137872219085,-0.5125252604484558,9.057245254516602,0.3512963652610779,3.738483428955078,2.9627685546875,-1.0349323749542236,2.409419059753418,-0.386962890625,-0.7919921875,-0.20458984375, 
2175,1971-02-25 10:29:40,0.6542699337005615,-0.3249866366386413,-0.4517912268638611,-0.5121071934700012,9.093873023986816,0.3758473992347717,3.730812549591065,3.836648464202881,-0.765320360660553,2.367119550704956,-0.384033203125,-0.7880859375,-0.2041015625, 
2176,1971-02-25 15:07:27,0.6546169519424438,-0.3249424993991852,-0.4517106115818023,-0.5117629170417786,9.119495391845703,0.3560893535614013,3.711246728897095,3.813570737838745,0.0062559014186263,1.997323036193848,-0.386962890625,-0.792236328125,-0.206787109375, 
2177,1971-02-25 19:45:14,0.6549872756004333,-0.3248264193534851,-0.4515883922576904,-0.5114704370498657,9.122912406921388,0.3631470799446106,3.7013018131256095,3.885978221893311,0.6343562006950378,1.7167233228683472,-0.388671875,-0.7880859375,-0.20556640625, 
2178,1971-02-26 00:23:01,0.6553931832313538,-0.32469242811203,-0.4514225423336029,-0.5111819505691528,9.079221725463867,0.380427598953247,3.6834518909454346,3.875963687896729,1.0133472681045532,1.8660708665847776,-0.387451171875,-0.787353515625,-0.20849609375, 
2179,1971-02-26 05:00:48,0.6557621359825134,-0.3246605098247528,-0.451198935508728,-0.5109264254570007,9.01759910583496,0.3484232723712921,3.64189338684082,3.0381596088409424,0.874398410320282,2.0364208221435547,-0.3955078125,-0.783935546875,-0.20556640625, 
2180,1971-02-26 09:38:35,0.6560797691345215,-0.324798047542572,-0.4509190618991852,-0.5106779336929321,9.024377822875977,0.4041562378406524,3.5805163383483887,1.9266068935394287,0.3891145884990692,2.468571424484253,-0.390869140625,-0.78857421875,-0.20361328125, 
2181,1971-02-26 14:16:22,0.6563443541526794,-0.3249968886375427,-0.450635552406311,-0.5104619264602661,9.035473823547363,0.3974587917327881,3.5532233715057373,1.416491150856018,0.0974883288145065,2.3345654010772705,-0.392333984375,-0.784912109375,-0.206787109375, 
2182,1971-02-26 18:54:09,0.6565554141998291,-0.3252137005329132,-0.4504230916500091,-0.5102399587631226,9.022293090820312,0.3582917153835296,3.5807785987854004,1.490985631942749,-0.4637947082519531,2.073469877243042,-0.389892578125,-0.785400390625,-0.20361328125, 
2183,1971-02-26 23:31:56,0.6567296981811523,-0.3254032135009765,-0.4502623677253723,-0.5100366473197937,9.055733680725098,0.3177686929702759,3.6725106239318848,1.6519488096237185,-0.6743696928024292,1.6580830812454224,-0.393310546875,-0.781494140625,-0.206787109375, 
2184,1971-02-27 04:09:43,0.6569299101829529,-0.3256166279315948,-0.4499754905700683,-0.5098956227302551,9.110132217407228,0.2865384817123413,3.713970184326172,0.9710733890533448,0.0308825112879276,1.826191782951355,-0.391357421875,-0.78515625,-0.206787109375, 
2185,1971-02-27 08:47:30,0.657163679599762,-0.325856864452362,-0.4495706260204315,-0.509797990322113,9.06795883178711,0.2662554383277893,3.79052472114563,0.3773839473724365,0.6719555854797363,2.0945873260498047,-0.39306640625,-0.78076171875,-0.208740234375, 
2186,1971-02-27 13:25:17,0.6574383974075317,-0.3261243104934692,-0.4491652548313141,-0.5096299648284912,9.099005699157717,0.2278039157390594,3.7191689014434814,0.5665209293365479,0.5476443767547607,2.6440954208374023,-0.389404296875,-0.78271484375,-0.204833984375, 
2187,1971-02-27 18:03:04,0.6578009724617004,-0.326042115688324,-0.4491787552833557,-0.509202778339386,9.036860466003418,0.1547033041715622,3.637091398239136,4.60447883605957,-0.4308953285217285,2.09963321685791,-0.393798828125,-0.77880859375,-0.208251953125, 
2188,1971-02-27 22:40:51,0.6581302881240845,-0.3260764479637146,-0.4490048289299011,-0.5089083909988403,9.14244556427002,0.1952600926160812,3.8832175731658936,2.9439048767089844,0.203729823231697,2.1670713424682617,-0.391845703125,-0.78369140625,-0.200927734375, 
2189,1971-02-28 03:18:38,0.6584807634353638,-0.3262329697608948,-0.4487824738025665,-0.5085507035255432,8.998842239379883,0.2463786751031875,3.670872926712036,2.445456027984619,-0.0812434926629066,3.0052218437194824,-0.393310546875,-0.77783203125,-0.20458984375, 
2190,1971-02-28 07:56:25,0.6586081385612488,-0.3266296684741974,-0.4486002624034881,-0.5082919001579285,9.031574249267578,0.3091666102409363,3.840195655822754,0.7046757936477661,-1.5689570903778076,2.433289766311645,-0.396728515625,-0.78369140625,-0.202392578125, 
2191,1971-02-28 12:34:12,0.658684492111206,-0.327053964138031,-0.4484843015670776,-0.5080222487449646,9.069327354431152,0.2558724880218506,3.704135894775391,0.7183657288551331,-2.148085832595825,2.235482931137085,-0.39599609375,-0.781494140625,-0.199462890625, 
2192,1971-02-28 17:11:59,0.6587556600570679,-0.3271241784095764,-0.448681116104126,-0.5077112913131714,9.069271087646484,0.2409481704235077,3.753703832626343,3.52477502822876,-2.4358317852020264,0.6074884533882141,-0.396484375,-0.782470703125,-0.203125, 
2193,1971-02-28 21:49:46,0.6588879823684692,-0.327056884765625,-0.4488964974880218,-0.507392406463623,9.15359878540039,0.1981297582387924,3.769880771636963,4.382672786712647,-1.869266152381897,0.3942499458789825,-0.3984375,-0.7763671875,-0.201171875, 
2194,1971-03-01 02:27:33,0.6591124534606934,-0.3268757462501526,-0.449055403470993,-0.5070770382881165,9.116477966308594,0.2032451629638672,3.825608968734741,4.893965721130371,-0.9241190552711488,0.4739054143428802,-0.401123046875,-0.780517578125,-0.197265625, 
2195,1971-03-01 07:05:20,0.6593316197395325,-0.3267256617546081,-0.4490871727466583,-0.5068603157997131,9.089418411254885,0.196356862783432,3.807063102722168,3.985637426376343,-0.251042902469635,0.3868222832679748,-0.3974609375,-0.77490234375,-0.199462890625, 
2196,1971-03-01 11:43:07,0.6595280170440674,-0.3266425132751465,-0.4490592181682586,-0.5066832304000854,9.009568214416504,0.1769291311502456,3.709398031234741,3.309871196746826,-0.1945924758911132,0.4721380472183227,-0.39697265625,-0.77880859375,-0.197509765625, 
2197,1971-03-01 16:20:54,0.6596492528915405,-0.3266220986843109,-0.449114441871643,-0.5064896941184998,8.961155891418457,0.1632801741361618,3.7260940074920654,3.1911821365356445,-1.0594693422317505,0.2892890274524688,-0.403076171875,-0.774658203125,-0.1943359375, 
2198,1971-03-01 20:58:41,0.6597256064414978,-0.3266098797321319,-0.4492283165454864,-0.5062969326972961,8.98818302154541,0.1450823694467544,3.758870840072632,3.242753505706787,-1.4922599792480469,0.0184347406029701,-0.39794921875,-0.7783203125,-0.198486328125, 
2199,1971-03-02 01:36:28,0.6597923636436462,-0.3266033828258514,-0.449332058429718,-0.5061220526695251,9.033565521240234,0.1729840636253357,3.7698912620544434,3.123487710952759,-1.454954981803894,-0.0490611232817173,-0.394775390625,-0.780517578125,-0.2001953125, 
2200,1971-03-02 06:14:15,0.6598444581031799,-0.3266068994998932,-0.4493589997291565,-0.5060279369354248,9.07800579071045,0.1961092352867126,3.803267955780029,2.5348567962646484,-1.0040689706802368,-0.2594438195228576,-0.402099609375,-0.781494140625,-0.19775390625, 
2201,1971-03-02 10:52:02,0.6598823070526123,-0.3266086876392364,-0.4493428170681,-0.5059915781021118,9.092413902282717,0.2015269994735717,3.814177513122559,2.1685824394226074,-0.7174757719039917,-0.4852965772151947,-0.399658203125,-0.77685546875,-0.19921875, 
2202,1971-03-02 15:29:49,0.659893274307251,-0.3265516757965088,-0.4493394792079925,-0.50601726770401,9.106700897216797,0.206441730260849,3.770520448684693,2.235341787338257,-0.5143542289733887,-1.0680623054504397,-0.399169921875,-0.7783203125,-0.1953125, 
2203,1971-03-02 20:07:36,0.6598744988441467,-0.3264569640159607,-0.4493639767169952,-0.506081223487854,9.071935653686523,0.2013506591320037,3.7116878032684326,2.307185649871826,-0.516761839389801,-1.5287706851959229,-0.400634765625,-0.778564453125,-0.199951171875, 
2204,1971-03-03 00:45:23,0.6598753333091736,-0.3262196779251098,-0.4495642185211181,-0.5060552954673767,8.982444763183594,0.2029421329498291,3.7411892414093018,3.8990280628204346,-0.958145558834076,-1.881842017173767,-0.397216796875,-0.774169921875,-0.201416015625, 
2205,1971-03-03 05:23:10,0.659866988658905,-0.3260281085968017,-0.4497207701206207,-0.5060504078865051,8.993176460266113,0.2442028820514679,3.7311270236968994,3.463061809539795,-0.8997871279716492,-1.7677503824234009,-0.394775390625,-0.778564453125,-0.199462890625, 
2206,1971-03-03 10:00:57,0.659817099571228,-0.3259234130382538,-0.4499452412128448,-0.5059834122657776,9.028368949890137,0.173659011721611,3.784687995910645,3.403319358825684,-1.7780334949493408,-1.5133390426635742,-0.400390625,-0.77490234375,-0.200927734375, 
2207,1971-03-03 14:38:44,0.6598291397094727,-0.3257456123828888,-0.4501095712184906,-0.5059360265731812,9.092456817626951,0.1970036625862121,3.743915557861328,3.602535486221313,-1.015518069267273,-1.4794282913208008,-0.397216796875,-0.779296875,-0.196533203125, 
2208,1971-03-03 19:16:31,0.6598878502845764,-0.3255255818367004,-0.4502497613430023,-0.505876362323761,9.078646659851074,0.2177157551050186,3.769136667251587,3.84456205368042,-0.6432756781578064,-1.340939998626709,-0.395751953125,-0.775634765625,-0.197509765625, 
2209,1971-03-03 23:54:18,0.6599304676055908,-0.325340062379837,-0.450377494096756,-0.5058265924453735,9.092818260192873,0.2066854387521743,3.755967855453491,3.5833511352539062,-0.7338294982910156,-1.305902123451233,-0.399169921875,-0.776611328125,-0.193603515625, 
2210,1971-03-04 04:32:05,0.6599735617637634,-0.3252463936805725,-0.4504201412200928,-0.5057924389839172,9.070011138916016,0.2511959373950958,3.7444710731506343,2.811992883682251,-0.6311802268028259,-0.9042500257492064,-0.3984375,-0.77783203125,-0.202880859375, 
2211,1971-03-04 09:09:52,0.6600422859191895,-0.3251691162586212,-0.4504731595516205,-0.5057051181793213,9.022953033447266,0.2762449383735657,3.730940103530884,3.02113938331604,-0.7733114361763,-0.5356127619743347,-0.4052734375,-0.77978515625,-0.195068359375, 
2212,1971-03-04 13:47:39,0.6600915789604187,-0.3250529170036316,-0.4506476521492004,-0.5055601596832275,8.992338180541992,0.2472680658102035,3.789981603622437,3.725976228713989,-1.3790136575698853,-0.7458803653717041,-0.4013671875,-0.777587890625,-0.193115234375, 
2213,1971-03-04 18:25:26,0.6601496338844299,-0.3249159157276153,-0.4508658647537231,-0.5053778886795044,9.043781280517578,0.2439529746770858,3.754042863845825,4.109461784362793,-1.5613503456115725,-0.7085369229316711,-0.400146484375,-0.777099609375,-0.195068359375, 
2214,1971-03-04 23:03:13,0.6602134704589844,-0.3247565031051636,-0.4510841071605682,-0.505202054977417,9.08962345123291,0.2630407810211181,3.742427110671997,4.210119724273682,-1.4507161378860474,-0.7835949659347534,-0.401123046875,-0.77734375,-0.194091796875, 
2215,1971-03-05 03:41:00,0.6602901220321655,-0.3245775103569031,-0.4512369334697723,-0.5050804018974304,9.147342681884766,0.2527481615543365,3.7252933979034415,3.931164979934693,-0.9263024926185608,-0.9003568291664124,-0.400146484375,-0.774658203125,-0.193115234375, 
2216,1971-03-05 08:18:47,0.6603981852531433,-0.3243589997291565,-0.4513686895370483,-0.5049617290496826,9.09692096710205,0.1769248247146606,3.7374980449676514,4.096091747283936,-0.5893865823745728,-0.8818196654319763,-0.39697265625,-0.77783203125,-0.197265625, 
2217,1971-03-05 12:56:34,0.6605554819107056,-0.324140191078186,-0.4514983594417572,-0.5047807693481445,9.050348281860352,0.2243269979953766,3.7474215030670166,4.410141944885254,-0.5645551085472107,-0.4168978929519653,-0.401123046875,-0.781005859375,-0.1962890625, 
2218,1971-03-05 17:34:21,0.6607246994972229,-0.3239457607269287,-0.4516507089138031,-0.504547655582428,9.050904273986816,0.2824536561965942,3.763723611831665,4.561385631561279,-0.8309144973754883,-0.1167555078864097,-0.402099609375,-0.77880859375,-0.19580078125, 
2219,1971-03-05 22:12:08,0.6609072089195251,-0.3237401247024536,-0.451781690120697,-0.5043234825134277,9.0529203414917,0.3212845623493194,3.737880706787109,4.539345741271973,-0.6337863206863403,-0.0985320731997489,-0.400390625,-0.77880859375,-0.193359375, 
2220,1971-03-06 02:49:55,0.6610598564147949,-0.3234805166721344,-0.4519676864147186,-0.5041231513023376,9.022859573364258,0.312855064868927,3.767819404602051,4.829716682434082,-0.7363650798797607,-0.603089451789856,-0.3994140625,-0.779296875,-0.1923828125, 
2221,1971-03-06 07:27:42,0.6612187027931213,-0.3231313228607178,-0.4521878659725189,-0.5039410591125488,9.02669906616211,0.3124784529209137,3.777806043624878,5.315103054046631,-0.5215643048286438,-1.0163761377334597,-0.4033203125,-0.77783203125,-0.192138671875, 
2222,1971-03-06 12:05:29,0.6614065170288086,-0.3227241933345794,-0.4523848295211792,-0.5037788152694702,9.083351135253906,0.2815736532211303,3.818803310394287,5.497221946716309,-0.0813459306955337,-1.1357054710388184,-0.3994140625,-0.77587890625,-0.1923828125, 
2223,1971-03-06 16:43:16,0.6616107821464539,-0.3223792910575866,-0.4524658620357513,-0.5036585330963135,9.057636260986328,0.3077403903007507,3.784493207931519,4.724679470062256,0.3740286827087402,-0.8177880048751831,-0.3994140625,-0.777099609375,-0.201416015625, 
2224,1971-03-06 21:21:03,0.6617573499679565,-0.3221512138843536,-0.4525315463542938,-0.503553032875061,9.085291862487791,0.3261272609233856,3.7342236042022714,3.994256258010864,-0.1060494035482406,-0.6758679747581482,-0.396484375,-0.779296875,-0.193359375, 
2225,1971-03-07 01:58:50,0.6618717908859253,-0.3219020068645477,-0.4526292681694031,-0.5034741759300232,9.049518585205078,0.3375985324382782,3.694875717163086,4.025784969329834,-0.2202435880899429,-1.052681803703308,-0.404541015625,-0.7783203125,-0.190185546875, 
2226,1971-03-07 06:36:37,0.6619471311569214,-0.3215937614440918,-0.4528500437736511,-0.5033735036849976,9.037901878356934,0.3668676614761352,3.680396795272827,4.684415340423584,-0.7463796734809875,-1.5520398616790771,-0.400390625,-0.77880859375,-0.193359375, 
2227,1971-03-07 11:14:24,0.6620243787765503,-0.3211938142776489,-0.4530578255653381,-0.5033402442932129,9.062076568603516,0.3062109649181366,3.746681928634644,4.869941711425781,-0.2141605913639068,-2.101547956466675,-0.40234375,-0.77587890625,-0.19140625, 
2228,1971-03-07 15:52:11,0.6621385812759399,-0.3208428621292114,-0.453169047832489,-0.5033139586448669,9.00564956665039,0.2823737561702728,3.847899675369263,4.365550518035889,0.1862363368272781,-1.6429524421691897,-0.39990234375,-0.78125,-0.189697265625, 
2229,1971-03-07 20:29:58,0.6622354984283447,-0.3207459151744842,-0.4531103670597076,-0.5033009648323059,9.066102027893066,0.3287503123283386,3.6673154830932617,2.5391085147857666,0.0557524412870407,-0.5982869863510132,-0.39892578125,-0.77685546875,-0.18701171875, 
2230,1971-03-08 01:07:45,0.6621931791305542,-0.3208581805229187,-0.4530834257602691,-0.5033095479011536,9.196259498596191,0.3674782812595367,3.564547538757324,1.317369818687439,-1.1987383365631104,-0.597761869430542,-0.398681640625,-0.77978515625,-0.19140625, 
2231,1971-03-08 05:45:32,0.662024199962616,-0.3209045529365539,-0.4528127908706665,-0.5037456750869751,9.211735725402832,0.3654086589813232,3.68317437171936,-0.8243831992149353,0.6877714395523071,-2.6458559036254883,-0.40185546875,-0.780029296875,-0.189453125, 
2232,1971-03-08 10:23:19,0.661633312702179,-0.3214334845542907,-0.4520213603973388,-0.5046318769454956,9.060250282287598,0.3007805049419403,3.350376605987549,-6.730570316314697,1.688895583152771,-2.8170006275177,-0.395263671875,-0.776123046875,-0.193115234375, 
2233,1971-03-08 15:01:06,0.6608797907829285,-0.322458267211914,-0.4512953460216522,-0.5056142210960388,9.007887840270996,0.2139350473880767,3.5936222076416016,-9.847790718078612,-1.2428182363510132,-3.112353801727295,-0.400634765625,-0.776611328125,-0.19921875, 
2234,1971-03-08 19:38:53,0.6601552367210388,-0.3235868513584137,-0.4504083096981048,-0.5066298842430115,9.126895904541016,0.2052560001611709,3.4334793090820312,-10.912153244018556,-0.7077175378799438,-2.4816410541534424,-0.400634765625,-0.776123046875,-0.197998046875, 
2235,1971-03-09 00:16:40,0.6594988107681274,-0.3244693875312805,-0.4498458206653595,-0.5074193477630615,9.077868461608888,0.2725289463996887,3.572836875915528,-7.827101707458496,-1.616315245628357,-2.706430435180664,-0.400390625,-0.78076171875,-0.202880859375, 
2236,1971-03-09 04:54:27,0.6588158011436462,-0.3252484202384949,-0.449263721704483,-0.5083227753639221,9.049610137939451,0.2823646366596222,3.700337648391724,-7.832007884979248,-0.9942725896835328,-3.590235710144043,-0.39697265625,-0.775146484375,-0.205078125, 
2237,1971-03-09 09:32:14,0.6582281589508057,-0.325857937335968,-0.4489263594150543,-0.5089909434318542,9.005922317504883,0.2490855753421783,3.7757627964019775,-5.264013290405273,-1.7412670850753784,-3.260676622390747,-0.39599609375,-0.781494140625,-0.209228515625, 
2238,1971-03-09 14:10:01,0.6577143669128418,-0.3262910544872284,-0.4488440454006195,-0.5094500184059143,8.979897499084473,0.3087808787822723,3.920525074005127,-2.753685235977173,-2.518714189529419,-3.168086051940918,-0.397705078125,-0.77880859375,-0.20068359375, 
2239,1971-03-09 18:47:48,0.6572739481925964,-0.3266182839870453,-0.4488429427146911,-0.5098099112510681,9.090132713317873,0.4201803803443908,3.924792766571045,-1.549376130104065,-2.5126187801361084,-2.9827396869659424,-0.396728515625,-0.778076171875,-0.209228515625, 
2240,1971-03-09 23:25:35,0.6568037867546082,-0.3268990218639374,-0.4487998187541961,-0.5102735161781311,9.06271743774414,0.5127859711647034,3.848865985870361,-1.8538730144500728,-2.0174999237060547,-3.597304344177246,-0.399169921875,-0.78173828125,-0.207275390625, 
2241,1971-03-10 04:03:22,0.6562779545783997,-0.3270886242389679,-0.4486837983131408,-0.5109304785728455,9.066815376281738,0.5554953813552856,3.716240406036377,-2.4287562370300293,-1.1066670417785645,-4.78687858581543,-0.396728515625,-0.783447265625,-0.212158203125, 
2242,1971-03-10 08:41:09,0.6557242274284363,-0.3271316587924957,-0.4484449923038482,-0.5118226408958435,9.101506233215332,0.5802682042121887,3.697662830352783,-2.9735705852508545,0.4055450856685638,-6.115647315979004,-0.394287109375,-0.7861328125,-0.20849609375, 
2243,1971-03-10 13:18:56,0.6551331281661987,-0.3270995914936065,-0.4480588734149933,-0.5129368901252747,9.106804847717283,0.5182076096534729,3.7130556106567374,-3.936084032058716,1.718234896659851,-7.155025005340576,-0.39453125,-0.78515625,-0.21484375, 
2244,1971-03-10 17:56:43,0.6545663475990295,-0.3269861340522766,-0.4475617706775665,-0.5141654014587402,9.1607666015625,0.4506598114967346,3.715210914611816,-4.2473673820495605,2.836638927459717,-7.579733371734619,-0.391845703125,-0.78466796875,-0.211181640625, 
2245,1971-03-10 22:34:30,0.6541301608085632,-0.3267677426338196,-0.4468934237957001,-0.5154390931129456,9.194466590881348,0.3671666383743286,3.716373682022095,-4.244563102722168,4.481436252593994,-7.26728630065918,-0.3935546875,-0.788818359375,-0.217041015625, 
2246,1971-03-11 03:12:17,0.6537988185882568,-0.3264863491058349,-0.446206659078598,-0.5166313052177429,9.119789123535156,0.2760574519634247,3.6608948707580566,-3.529174566268921,4.92677640914917,-6.676707267761231,-0.3916015625,-0.789306640625,-0.216064453125, 
2247,1971-03-11 07:50:04,0.6535451412200928,-0.3259874284267425,-0.4458476901054382,-0.5175765752792358,8.98432445526123,0.2156731039285659,3.815351724624634,-0.4661127626895904,3.909990549087525,-6.698067665100098,-0.388916015625,-0.790283203125,-0.223876953125, 
2248,1971-03-11 12:27:51,0.6533018946647644,-0.3257544934749603,-0.4452683329582214,-0.5185279846191406,9.006203651428223,0.3044330179691314,3.8017427921295166,-2.419638395309448,4.000281810760498,-5.370747089385986,-0.392822265625,-0.784912109375,-0.22216796875, 
2249,1971-03-11 17:05:38,0.6530851125717163,-0.3256560266017914,-0.4446631073951721,-0.5193815231323242,9.052945137023926,0.2208152562379837,3.790851593017578,-2.776762723922729,3.497267246246338,-4.376852512359619,-0.390380859375,-0.789306640625,-0.22900390625, 
2250,1971-03-11 21:43:25,0.6529031991958618,-0.3254507780075073,-0.444113165140152,-0.520209014415741,9.029497146606444,0.1504566967487335,3.802081823348999,-1.9180456399917605,3.6808078289031982,-4.57427453994751,-0.387939453125,-0.7900390625,-0.224853515625, 
2251,1971-03-12 02:21:12,0.652840793132782,-0.3250967562198639,-0.4437116682529449,-0.5208510756492615,8.947467803955078,0.1967385858297348,3.877808570861816,0.0961949080228805,3.4957435131073,-4.108188152313232,-0.3876953125,-0.7841796875,-0.232666015625, 
2252,1971-03-12 06:58:59,0.6528148055076599,-0.32499560713768,-0.4431634843349457,-0.5214129090309143,8.946274757385254,0.3259004652500152,3.9764888286590576,-1.2232242822647097,3.1811037063598637,-2.51300311088562,-0.388916015625,-0.78955078125,-0.232421875, 
2253,1971-03-12 11:36:46,0.6528071165084839,-0.325034350156784,-0.4425185620784759,-0.5219459533691406,8.971352577209473,0.2737335562705993,3.961570024490357,-2.0714974403381348,3.1042850017547607,-1.6764086484909058,-0.385009765625,-0.790771484375,-0.2333984375, 
2254,1971-03-12 16:14:33,0.6528451442718506,-0.3249124884605407,-0.4420299530029297,-0.5223879814147949,8.923439025878906,0.181690827012062,3.909886360168457,-0.4078822135925293,2.915064573287964,-1.9408917427062988,-0.38525390625,-0.787841796875,-0.238037109375, 
2255,1971-03-12 20:52:20,0.6529675126075745,-0.3245838284492492,-0.4418337941169739,-0.5226051807403564,8.897087097167969,0.1336722075939178,3.9244000911712646,2.4608747959136963,2.100529432296753,-1.904022455215454,-0.388671875,-0.788818359375,-0.234375, 
2256,1971-03-13 01:30:07,0.6531881093978882,-0.3241215944290161,-0.441852331161499,-0.5226007699966431,8.900338172912598,0.1647025346755981,3.961756706237793,4.703497409820557,1.4188348054885864,-1.4489234685897827,-0.388427734375,-0.790771484375,-0.23828125, 
